"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"41733","ai scientist internship","United Kingdom",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","United Kingdom","architecture, biology, chemistry, computer science, deep learning, drug discovery, engineering, machine learning, ml models, nlp, numpy, pandas, privacy, python, pytorch, research, programming, scikit learn"
"41736","staff data scientist ml order risk remote us or canada","United States","USD",129000,185000,"ai-jobs.net",NA,NA,"Americas","United States","architecture, e commerce, engineering, etl, excel, kpis, machine learning, pipelines, python, spark, sql, statistics, leadership, data science, problem solving, curiosity, streaming"
"41720","senior data engineer","India","USD",115000,180000,"ai-jobs.net",NA,4,"Asia","India","agile, apis, aws, ci/cd, data pipelines, data quality, data warehouse, engineering, etl, git, pipelines, python, api, data processing, data modeling, data integration, data engineering, sql"
"41746","power bi developer  month ftc","United Kingdom","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","finance, power bi, research, sql"
"41761","senior cloud data engineer mwd","Germany","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Germany","aws, data pipelines, data warehouse, devops, docker, e commerce, elt, engineering, etl, kubernetes, machine learning, microservices, pipelines, data engineering, data science, snowflake"
"41750","consultante senior data science","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","azure, big data, ci/cd, consulting, gcp, google cloud, javascript, linux, machine learning, matlab, pipelines, python, r, sas, spark, collaboration, data science, c++, unix, sql"
"41780","senior data engineer",NA,"USD",115000,180000,"ai-jobs.net",NA,NA,NA,NA,"airflow, distributed systems, elasticsearch, flink, kafka, kubernetes, mathematics, pulsar, security, statistics, streaming, data security, collaboration"
"41706","senior data engineer","Israel","USD",115000,180000,"ai-jobs.net","bachelor",NA,"Asia","Israel","airflow, big data, bigquery, computer science, data pipelines, data warehouse, devops, distributed systems, docker, economics, engineering, gcp, golang, kafka, mlops, mongodb, pipelines, python, r, r&d, redshift, scala, snowflake, streaming, unstructured data, data engineering"
"41703","senior data engineer us remote only","United States","USD",115000,180000,"ai-jobs.net","master",NA,"Americas","United States","agile, apis, architecture, computer science, etl, healthcare technology, javascript, json, linux, postgresql, python, rdbms, scrum, shell scripting, sql, testing, data science, data integration, c, xml, data modeling, optimization, scripting, communication, problem solving"
"41690","data scientist mfd","Germany","USD",129000,185000,"ai-jobs.net",NA,2,"Europe","Germany","aws, azure, computer science, e commerce, engineering, kafka, machine learning, mathematics, power bi, pyspark, python, sql, statistics, google analytics, teamwork, collaboration, data science, data engineering, machine learning algorithms, xgboost"
"41760","es google data engineer","Spain","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","Spain","aws, bigquery, databricks, git, net, power bi, python, qlik, snowflake, sql, tableau, terraform"
"41737","senior data scientist nlp","Israel","USD",129000,185000,"ai-jobs.net","phd",3,"Asia","Israel","computer science, deep learning, engineering, machine learning, mathematics, model training, nlp, phd, physics, pipelines, python, pytorch, research, statistical modeling, statistics, data science, machine learning algorithms, data preprocessing, tensorflow, problem solving, curiosity"
"41716","data engineer ab","India","USD",115000,180000,"ai-jobs.net","master",10,"Asia","India","azure, blockchain, computer science, databricks, excel, hadoop, kafka, mathematics, mongodb, pyspark, python, rdbms, scala, spark, sql, statistics, problem solving, streaming"
"41713","senior big data engineer mf","Spain","USD",30000,60000,"ai-jobs.net",NA,2,"Europe","Spain","agile, ansible, big data, computer science, distributed systems, docker, engineering, flink, hadoop, kafka, kubernetes, microservices, privacy, spark, streaming, terraform, data processing, open source, data engineering, testing, programming"
"41678","decision scientist","United States","USD",142000,204000,"ai-jobs.net","master",3,"Americas","United States","aws, banking, big data, blockchain, computer science, crypto, data analysis, economics, engineering, gcp, looker, machine learning, mathematics, mysql, nlp, numpy, pandas, python, scikit learn, snowflake, sql, statistical modeling, statistics, tableau, collaboration, xgboost, data driven decision making, scripting, c, open source"
"41725","senior software engineer data and storage","Canada","USD",69000,128000,"ai-jobs.net",NA,NA,"Americas","Canada","architecture, engineering, kafka, microservices, privacy, python, react, streaming, communication, leadership"
"41691","data scientist","Italy","USD",129000,185000,"ai-jobs.net","phd",5,"Europe","Italy","agile, aws, big data, classification, clustering, computer science, data analysis, databricks, data mining, deep learning, engineering, gcp, google cloud, machine learning, mathematics, microservices, mlflow, ml models, mlops, nlp, nltk, phd, physics, pipelines, python, pytorch, recommender systems, scikit learn, scrum, spark, statistics, tensorflow, testing, programming, hypothesis testing, transformers, natural language processing, teamwork, curiosity"
"41638","etl bi developer g","India","USD",55000,102000,"ai-jobs.net","master",8,"Asia","India","azure, blockchain, computer science, databricks, etl, excel, mathematics, power bi, sql, ssis, communication, net, programming, js, statistics"
"41639","etl developerbi analyst bn","Poland","USD",48000,78000,"ai-jobs.net",NA,NA,"Europe","Poland","azure, data warehouse, elt, etl, sql"
"41648","senior data analyst user trust","India","USD",92000,130000,"ai-jobs.net","master",3,"Asia","India","computer science, data pipelines, data visualization, engineering, mathematics, pipelines, python, r, sql, problem solving, scripting, storytelling, statistics"
"41696","c senior data scientist ns fri  mar","Netherlands","USD",129000,185000,"ai-jobs.net","master",4,"Europe","Netherlands","computer science, data analytics, jupyter, knime, machine learning, ml models, nlp, python, security, statistics, data science, data processing, data integration, programming, tensorflow"
"41709","data engineer","Sweden","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","Sweden","agile, airflow, aws, azure, bigquery, ci/cd, data warehouse, engineering, etl, gcp, git, kafka, kubernetes, machine learning, pipelines, python, redshift, scala, spark, communication, programming, problem solving, collaboration, streaming"
"41672","machine learning engineer cv","United States","USD",106000,128000,"ai-jobs.net",NA,NA,"Americas","United States","computer vision, consulting, deep learning, machine learning, ml models, pipelines, python, streaming, testing, data collection, programming, c, c++, communication"
"41729","event data management design quality assurance","United States","USD",56000,105000,"ai-jobs.net",NA,NA,"Americas","United States","content creation, data management, excel, leadership, communication, sharepoint, microsoft office"
"41700","data specialist","United States","USD",70000,148000,"ai-jobs.net",NA,2,"Americas","United States","aws, computer science, docker, engineering, etl, gcp, golang, kubernetes, mathematics, numpy, pandas, python, leadership, data collection, scikit learn"
"41749","consultante senior data science bureau de marseille","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","architecture, big data, consulting, consulting firm, data management, linux, machine learning, matlab, perl, python, r, collaboration, data science, sas, js, c++, unix"
"41764","data engineer refq","Slovakia","USD",61000,135000,"ai-jobs.net","bachelor",NA,"Europe","Slovakia","architecture, aws, azure, big data, data analytics, data warehousing, gcp, google cloud, kafka, machine learning, nosql, python, pytorch, r, spark, sql, streaming, communication, data processing, programming, scripting, collaboration, tensorflow"
"41676","spring internship program machine learning engineer skopje bitola ohrid","North Macedonia",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","North Macedonia","computer science, computer vision, deep learning, machine learning, nlp, numpy, pandas, python, pytorch, research, scikit learn, statistics, communication, reinforcement learning, natural language processing, hypothesis testing"
"41640","senior manager data strategy","United States","USD",62000,115000,"ai-jobs.net",NA,7,"Americas","United States","business intelligence, consulting, data strategy, engineering, c, project management, leadership, optimization, research"
"41767","stagiaire data analyst fhnb","France",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","France","airflow, etl, git, hadoop, pyspark, python, sql, collaboration, tableau"
"41731","subsurface data manager","United States","USD",77000,134000,"ai-jobs.net",NA,NA,"Americas","United States","agile, azure, consulting, data management, data quality, optimization, kanban"
"41664","staff software engineer machine learning platform remote","Canada","USD",62000,115000,"ai-jobs.net",NA,6,"Americas","Canada","airflow, bigquery, data pipelines, data warehousing, engineering, kafka, machine learning, nosql, pipelines, python, security, snowflake, sql, programming, communication, data engineering"
